protein1 protein2 experimental database textmining combined_score
208964.PA3187 208964.PA0302 0 360 0 360
208964.PA3187 208964.PA4193 0 360 0 360
208964.PA3187 208964.PA2340 531 800 151 913
208964.PA3187 208964.PA0603 0 360 0 360
208964.PA3187 208964.PA3236 0 540 0 540
208964.PA3187 208964.PA2397 0 540 0 540
208964.PA3187 208964.PA0890 0 360 0 360
208964.PA3187 208964.PA4496 0 360 0 360
208964.PA3187 208964.PA5377 0 540 0 540
208964.PA3187 208964.PA3383 0 360 0 360
208964.PA3187 208964.PA0889 0 360 0 360
208964.PA3187 208964.PA1257 0 360 0 360
208964.PA3187 208964.PA4500 0 360 0 360
208964.PA3187 208964.PA5230 0 360 0 360
208964.PA3187 208964.PA1811 0 360 0 360
208964.PA3187 208964.PA3188 531 800 167 915
208964.PA3187 208964.PA5096 0 360 0 360
208964.PA3187 208964.PA3888 0 540 0 540
208964.PA3187 208964.PA3760 412 0 0 412
208964.PA3187 208964.PA5231 0 360 0 360
208964.PA3187 208964.PA5095 0 540 0 540
208964.PA3187 208964.PA5450 0 540 0 540
208964.PA3187 208964.PA4194 0 360 0 360
208964.PA3187 208964.PA3313 0 360 0 360
208964.PA3187 208964.PA0280 0 360 0 360
208964.PA3187 208964.PA2409 0 360 0 360
208964.PA3187 208964.PA4407 333 0 0 333
208964.PA3187 208964.PA3189 586 800 169 925
208964.PA3187 208964.PA0206 0 360 0 360
208964.PA3187 208964.PA4455 0 360 0 360
208964.PA3187 208964.PA5388 0 540 0 540
208964.PA3187 208964.PA4461 0 360 0 360
208964.PA3187 208964.PA3538 0 360 0 360
208964.PA3187 208964.PA2925 0 360 0 360
208964.PA3187 208964.PA0326 0 360 0 360
208964.PA3187 208964.PA5154 0 360 0 360
208964.PA3187 208964.PA5451 0 360 0 360
208964.PA3187 208964.PA0030 0 540 0 540
208964.PA3187 208964.PA5376 0 540 0 540
208964.PA3187 208964.PA4502 0 360 0 360
208964.PA3187 208964.PA4497 0 360 0 360
208964.PA3187 208964.PA5155 0 360 0 360
208964.PA3188 208964.PA2339 472 0 171 543
208964.PA3188 208964.PA2338 472 0 169 542
208964.PA3188 208964.PA3187 531 800 167 915
208964.PA3188 208964.PA3189 472 900 171 952
208964.PA3188 208964.PA2341 531 0 167 592
208964.PA3188 208964.PA3190 472 900 169 952
208964.PA3189 208964.PA3188 472 900 171 952
208964.PA3189 208964.PA3187 586 800 169 925
208964.PA3189 208964.PA3760 426 0 0 426
208964.PA3189 208964.PA2340 472 0 165 540
208964.PA3189 208964.PA2338 472 0 163 539
208964.PA3189 208964.PA2341 586 0 169 641
208964.PA3189 208964.PA3190 472 900 170 952
208964.PA3190 208964.PA3188 472 900 169 952
208964.PA3190 208964.PA2340 472 0 151 532
208964.PA3190 208964.PA3187 367 800 151 883
208964.PA3190 208964.PA3189 472 900 170 952
208964.PA3190 208964.PA2341 367 0 151 439
208964.PA3190 208964.PA2339 472 0 152 533
208964.PA3191 208964.PA0756 178 0 49 184
208964.PA3191 208964.PA1437 178 0 49 184
208964.PA3191 208964.PA1240 182 0 0 181
208964.PA3191 208964.PA5016 200 0 0 200
208964.PA3191 208964.PA2809 178 0 49 184
208964.PA3191 208964.PA1799 178 0 49 184
208964.PA3191 208964.PA1021 182 0 0 181
208964.PA3191 208964.PA0463 178 0 49 184
208964.PA3191 208964.PA3077 178 0 49 184
208964.PA3191 208964.PA2686 178 0 49 184
208964.PA3191 208964.PA4101 178 0 49 184
208964.PA3191 208964.PA1243 196 0 130 270
208964.PA3191 208964.PA3346 167 0 49 173
208964.PA3191 208964.PA1068 78 154 0 186
208964.PA3191 208964.PA3426 182 0 0 181
208964.PA3191 208964.PA2890 182 0 0 181
208964.PA3191 208964.PA0413 106 0 95 156
208964.PA3191 208964.PA1586 200 0 0 200
208964.PA3191 208964.PA3204 178 0 49 184
208964.PA3191 208964.PA1976 196 0 62 213
208964.PA3191 208964.PA0744 182 0 0 181
208964.PA3191 208964.PA0929 178 0 49 184
208964.PA3191 208964.PA0409 178 0 49 184
208964.PA3191 208964.PA2523 178 0 49 184
208964.PA3191 208964.PA2249 200 0 0 200
208964.PA3191 208964.PA4873 0 154 55 166
208964.PA3191 208964.PA1637 178 0 49 184
208964.PA3191 208964.PA2841 182 0 0 181
208964.PA3191 208964.PA5360 178 0 49 184
208964.PA3191 208964.PA4032 178 0 49 184
208964.PA3191 208964.PA0928 106 0 136 194
208964.PA3191 208964.PA2786 196 0 62 213
208964.PA3191 208964.PA2137 236 0 103 285
208964.PA3191 208964.PA1737 182 0 46 186
208964.PA3191 208964.PA3192 178 0 49 184
208964.PA3191 208964.PA3810 0 154 55 166
208964.PA3191 208964.PA1821 182 0 0 181
208964.PA3191 208964.PA3704 106 0 95 156
208964.PA3191 208964.PA0600 119 0 121 192
208964.PA3191 208964.PA5200 178 0 141 263
208964.PA3191 208964.PA5007 0 154 53 164
208964.PA3191 208964.PA4378 0 154 53 164
208964.PA3191 208964.PA4983 178 0 49 184
208964.PA3191 208964.PA4885 178 0 49 184
208964.PA3191 208964.PA2177 196 0 62 213
208964.PA3191 208964.PA0267 178 0 49 184
208964.PA3191 208964.PA3014 182 0 46 186
208964.PA3191 208964.PA1946 347 0 78 372
208964.PA3191 208964.PA4761 0 154 55 166
208964.PA3191 208964.PA4776 178 0 49 184
208964.PA3191 208964.PA1992 260 0 135 332
208964.PA3191 208964.PA1157 178 0 49 184
208964.PA3191 208964.PA3591 182 0 0 181
208964.PA3191 208964.PA0408 178 0 49 184
208964.PA3191 208964.PA1611 162 0 95 209
208964.PA3191 208964.PA4117 281 0 0 281
208964.PA3191 208964.PA1396 167 0 0 167
208964.PA3191 208964.PA3271 196 0 120 262
208964.PA3191 208964.PA3946 106 0 104 164
208964.PA3191 208964.PA2013 182 0 0 181
208964.PA3191 208964.PA4670 134 0 74 163
208964.PA3191 208964.PA1748 182 0 0 181
208964.PA3191 208964.PA4330 182 0 0 181
208964.PA3191 208964.PA4980 182 0 0 181
208964.PA3191 208964.PA4112 106 0 132 190
208964.PA3191 208964.PA4381 178 0 49 184
208964.PA3191 208964.PA5364 178 0 49 184
208964.PA3191 208964.PA0745 182 0 0 181
208964.PA3191 208964.PA0533 200 0 61 216
208964.PA3191 208964.PA2657 178 0 49 184
208964.PA3191 208964.PA2767 182 0 0 181
208964.PA3191 208964.PA1596 78 154 0 186
208964.PA3191 208964.PA4732 164 0 0 163
208964.PA3191 208964.PA0179 178 0 49 184
208964.PA3191 208964.PA1179 178 0 49 184
208964.PA3191 208964.PA2479 178 0 49 184
208964.PA3191 208964.PA1629 182 0 0 181
208964.PA3191 208964.PA3415 200 0 0 200
208964.PA3191 208964.PA4998 0 154 53 164
208964.PA3191 208964.PA4152 238 0 0 237
208964.PA3192 208964.PA0930 178 0 49 184
208964.PA3192 208964.PA0362 210 0 0 210
208964.PA3192 208964.PA0757 167 0 78 199
208964.PA3192 208964.PA2177 450 0 98 482
208964.PA3192 208964.PA2640 208 0 0 208
208964.PA3192 208964.PA2641 208 0 0 208
208964.PA3192 208964.PA2647 190 0 0 190
208964.PA3192 208964.PA1930 174 0 0 173
208964.PA3192 208964.PA3462 283 0 63 299
208964.PA3192 208964.PA1798 178 0 49 184
208964.PA3192 208964.PA4546 220 0 60 235
208964.PA3192 208964.PA5361 138 0 85 177
208964.PA3192 208964.PA0464 181 0 74 209
208964.PA3192 208964.PA2480 167 0 74 195
208964.PA3192 208964.PA0600 171 0 0 171
208964.PA3192 208964.PA2642 232 0 0 231
208964.PA3192 208964.PA1561 174 0 0 173
208964.PA3192 208964.PA5484 138 0 74 167
208964.PA3192 208964.PA2648 208 0 0 208
208964.PA3192 208964.PA2644 210 0 0 210
208964.PA3192 208964.PA4886 167 0 60 183
208964.PA3192 208964.PA4777 167 0 74 195
208964.PA3192 208964.PA2687 178 0 49 184
208964.PA3192 208964.PA0533 151 0 0 150
208964.PA3192 208964.PA4197 238 0 0 237
208964.PA3192 208964.PA1176 210 0 0 210
208964.PA3192 208964.PA1883 232 0 0 231
208964.PA3192 208964.PA2786 450 0 98 482
208964.PA3192 208964.PA2137 352 0 0 351
208964.PA3192 208964.PA1098 203 0 0 203
208964.PA3192 208964.PA2524 167 0 60 183
208964.PA3192 208964.PA2643 208 0 0 208
208964.PA3192 208964.PA0928 339 0 176 432
208964.PA3192 208964.PA0576 150 0 83 187
208964.PA3192 208964.PA2637 232 0 0 231
208964.PA3192 208964.PA2810 167 0 0 167
208964.PA3192 208964.PA4112 339 0 229 468
208964.PA3192 208964.PA2638 309 0 0 309
208964.PA3192 208964.PA4380 167 0 74 195
208964.PA3192 208964.PA1054 190 0 0 190
208964.PA3192 208964.PA2824 283 0 63 299
208964.PA3192 208964.PA3206 189 0 78 220
208964.PA3192 208964.PA4494 167 0 76 197
208964.PA3192 208964.PA2639 651 0 0 651
208964.PA3192 208964.PA3946 339 0 153 416
208964.PA3192 208964.PA3271 450 0 155 515
208964.PA3192 208964.PA1396 167 0 0 167
208964.PA3192 208964.PA1976 450 0 98 482
208964.PA3192 208964.PA2656 186 0 74 214
208964.PA3192 208964.PA1636 220 0 83 254
208964.PA3192 208964.PA1611 238 0 96 281
208964.PA3192 208964.PA4036 257 0 102 304
208964.PA3192 208964.PA3191 178 0 49 184
208964.PA3192 208964.PA2583 283 0 97 324
208964.PA3192 208964.PA1158 178 0 49 184
208964.PA3192 208964.PA5199 178 0 49 184
208964.PA3192 208964.PA5017 198 0 0 198
208964.PA3192 208964.PA1992 549 0 140 595
208964.PA3192 208964.PA4982 283 0 63 299
208964.PA3192 208964.PA1243 568 0 163 622
208964.PA3192 208964.PA3078 167 0 74 195
208964.PA3192 208964.PA3044 205 0 82 238
208964.PA3192 208964.PA3974 283 0 63 299
208964.PA3192 208964.PA4856 167 0 78 199
208964.PA3192 208964.PA4293 238 0 0 237
208964.PA3192 208964.PA2649 208 0 0 208
208964.PA3192 208964.PA1646 313 0 0 313
208964.PA3192 208964.PA4398 203 0 0 203
208964.PA3192 208964.PA1423 174 0 0 173
208964.PA3192 208964.PA4102 178 0 49 184
208964.PA3192 208964.PA2646 208 0 0 208
208964.PA3192 208964.PA1438 167 0 60 183
208964.PA3192 208964.PA2193 232 0 0 231
208964.PA3192 208964.PA1180 186 0 74 214
208964.PA3192 208964.PA2645 309 0 0 309
208964.PA3193 208964.PA3761 337 0 0 337
208964.PA3193 208964.PA1800 175 0 0 175
208964.PA3194 208964.PA3563 156 0 0 155
208964.PA3194 208964.PA4054 306 0 0 306
208964.PA3194 208964.PA2259 156 0 0 155
208964.PA3194 208964.PA3770 208 0 0 208
208964.PA3194 208964.PA0857 49 0 158 165
208964.PA3194 208964.PA1949 156 0 0 155
208964.PA3194 208964.PA2320 156 0 0 155
208964.PA3195 208964.PA3083 114 0 121 187
208964.PA3195 208964.PA0956 54 0 143 154
208964.PA3195 208964.PA4761 161 154 153 346
208964.PA3195 208964.PA4385 66 96 121 193
208964.PA3195 208964.PA4612 130 0 121 202
208964.PA3195 208964.PA2071 133 0 121 205
208964.PA3195 208964.PA2336 209 0 0 209
208964.PA3195 208964.PA3654 0 0 321 321
208964.PA3195 208964.PA1981 173 0 0 173
208964.PA3195 208964.PA5556 0 0 164 163
208964.PA3195 208964.PA3946 81 0 125 161
208964.PA3195 208964.PA3271 180 0 141 265
208964.PA3195 208964.PA3635 353 0 169 439
208964.PA3195 208964.PA2344 0 0 151 150
208964.PA3195 208964.PA2719 174 0 0 173
208964.PA3195 208964.PA1135 174 0 0 173
208964.PA3195 208964.PA2147 174 0 0 173
208964.PA3195 208964.PA4266 133 0 121 205
208964.PA3195 208964.PA4171 174 0 0 173
208964.PA3195 208964.PA0555 46 0 168 172
208964.PA3195 208964.PA2498 130 0 121 202
208964.PA3195 208964.PA4525 0 0 190 190
208964.PA3195 208964.PA1280 0 0 157 156
208964.PA3195 208964.PA4386 0 0 164 163
208964.PA3195 208964.PA1596 119 0 121 192
208964.PA3195 208964.PA4433 102 0 158 211
208964.PA3195 208964.PA4732 0 0 223 223
208964.PA3195 208964.PA1197 173 0 98 222
208964.PA3195 208964.PA3807 0 0 162 161
208964.PA3195 208964.PA5240 209 0 0 209
208964.PA3195 208964.PA1068 119 0 121 192
208964.PA3195 208964.PA3001 0 900 0 900
208964.PA3195 208964.PA0590 163 0 0 163
208964.PA3195 208964.PA0355 174 0 0 173
208964.PA3195 208964.PA3287 130 0 121 202
208964.PA3195 208964.PA4873 161 154 122 322
208964.PA3195 208964.PA0552 316 0 224 446
208964.PA3195 208964.PA1125 173 0 98 222
208964.PA3195 208964.PA4336 174 0 0 173
208964.PA3195 208964.PA4061 209 0 0 209
208964.PA3195 208964.PA3810 161 154 151 344
208964.PA3195 208964.PA4748 355 0 224 478
208964.PA3195 208964.PA4056 215 0 0 215
208964.PA3195 208964.PA2796 0 0 164 163
208964.PA3197 208964.PA4881 103 0 138 193
208964.PA3197 208964.PA4623 103 0 138 193
208964.PA3197 208964.PA1527 103 0 385 424
208964.PA3197 208964.PA3198 806 0 356 869
208964.PA3197 208964.PA5265 103 0 138 193
208964.PA3197 208964.PA3091 103 0 138 193
208964.PA3197 208964.PA3728 103 0 138 193
208964.PA3198 208964.PA1527 554 0 354 699
208964.PA3198 208964.PA4623 554 0 138 599
208964.PA3198 208964.PA3197 806 0 356 869
208964.PA3198 208964.PA4881 554 0 138 599
208964.PA3198 208964.PA3728 554 0 138 599
208964.PA3198 208964.PA3091 554 0 138 599
208964.PA3198 208964.PA5265 554 0 138 599
208964.PA3199 208964.PA3685 0 0 225 224
208964.PA3199 208964.PA0580 0 0 225 224
208964.PA3202 208964.PA5229 0 0 434 434
208964.PA3204 208964.PA0930 178 0 49 184
208964.PA3204 208964.PA0362 210 0 0 210
208964.PA3204 208964.PA2177 450 0 98 482
208964.PA3204 208964.PA2641 208 0 0 208
208964.PA3204 208964.PA2640 208 0 0 208
208964.PA3204 208964.PA0757 167 0 78 199
208964.PA3204 208964.PA1930 174 0 0 173
208964.PA3204 208964.PA2647 190 0 0 190
208964.PA3204 208964.PA3462 283 0 63 299
208964.PA3204 208964.PA2480 167 0 74 195
208964.PA3204 208964.PA1798 178 0 49 184
208964.PA3204 208964.PA0464 181 0 74 209
208964.PA3204 208964.PA4546 220 0 60 235
208964.PA3204 208964.PA5361 138 0 85 177
208964.PA3204 208964.PA2642 232 0 0 231
208964.PA3204 208964.PA5484 138 0 74 167
208964.PA3204 208964.PA1561 174 0 0 173
208964.PA3204 208964.PA0600 171 0 0 171
208964.PA3204 208964.PA4886 167 0 60 183
208964.PA3204 208964.PA2644 210 0 0 210
208964.PA3204 208964.PA2648 208 0 0 208
208964.PA3204 208964.PA4777 167 0 74 195
208964.PA3204 208964.PA2687 178 0 49 184
208964.PA3204 208964.PA0533 151 0 0 150
208964.PA3204 208964.PA4197 238 0 0 237
208964.PA3204 208964.PA2786 450 0 98 482
208964.PA3204 208964.PA1176 210 0 0 210
208964.PA3204 208964.PA1883 232 0 0 231
208964.PA3204 208964.PA1098 203 0 0 203
208964.PA3204 208964.PA2137 352 0 0 351
208964.PA3204 208964.PA0928 339 0 176 432
208964.PA3204 208964.PA2643 208 0 0 208
208964.PA3204 208964.PA2524 167 0 60 183
208964.PA3204 208964.PA0576 150 0 83 187
208964.PA3204 208964.PA2637 232 0 0 231
208964.PA3204 208964.PA2810 167 0 0 167
208964.PA3204 208964.PA2638 309 0 0 309
208964.PA3204 208964.PA4112 339 0 229 468
208964.PA3204 208964.PA4380 167 0 74 195
208964.PA3204 208964.PA1054 190 0 0 190
208964.PA3204 208964.PA2824 283 0 63 299
208964.PA3204 208964.PA4494 167 0 76 197
208964.PA3204 208964.PA3206 189 0 78 220
208964.PA3204 208964.PA2639 651 0 0 651
208964.PA3204 208964.PA3271 450 0 155 515
208964.PA3204 208964.PA3946 339 0 153 416
208964.PA3204 208964.PA1396 167 0 0 167
208964.PA3204 208964.PA1976 450 0 98 482
208964.PA3204 208964.PA2656 186 0 74 214
208964.PA3204 208964.PA1636 220 0 83 254
208964.PA3204 208964.PA4036 257 0 102 304
208964.PA3204 208964.PA1611 238 0 96 281
208964.PA3204 208964.PA2583 283 0 97 324
208964.PA3204 208964.PA5199 178 0 49 184
208964.PA3204 208964.PA5017 198 0 0 198
208964.PA3204 208964.PA1158 178 0 49 184
208964.PA3204 208964.PA3191 178 0 49 184
208964.PA3204 208964.PA1992 549 0 140 595
208964.PA3204 208964.PA4982 283 0 63 299
208964.PA3204 208964.PA3044 205 0 82 238
208964.PA3204 208964.PA3078 167 0 74 195
208964.PA3204 208964.PA1243 568 0 163 622
208964.PA3204 208964.PA1646 313 0 0 313
208964.PA3204 208964.PA3974 283 0 63 299
208964.PA3204 208964.PA4293 238 0 0 237
208964.PA3204 208964.PA2649 208 0 0 208
208964.PA3204 208964.PA4856 167 0 78 199
208964.PA3204 208964.PA1423 174 0 0 173
208964.PA3204 208964.PA4102 178 0 49 184
208964.PA3204 208964.PA4398 203 0 0 203
208964.PA3204 208964.PA1438 167 0 60 183
208964.PA3204 208964.PA2646 208 0 0 208
208964.PA3204 208964.PA2645 309 0 0 309
208964.PA3204 208964.PA1180 186 0 74 214
208964.PA3204 208964.PA2193 232 0 0 231
208964.PA3206 208964.PA2249 200 0 0 200
208964.PA3206 208964.PA4873 0 154 55 166
208964.PA3206 208964.PA0409 189 0 78 220
208964.PA3206 208964.PA2523 189 0 78 220
208964.PA3206 208964.PA0929 189 0 78 220
208964.PA3206 208964.PA0744 182 0 0 181
208964.PA3206 208964.PA3204 189 0 78 220
208964.PA3206 208964.PA1976 196 0 62 213
208964.PA3206 208964.PA2890 182 0 0 181
208964.PA3206 208964.PA0413 106 0 95 156
208964.PA3206 208964.PA1586 200 0 0 200
208964.PA3206 208964.PA3426 182 0 0 181
208964.PA3206 208964.PA1068 78 154 0 186
208964.PA3206 208964.PA1243 196 0 130 270
208964.PA3206 208964.PA3346 167 0 49 173
208964.PA3206 208964.PA3077 189 0 78 220
208964.PA3206 208964.PA0463 189 0 78 220
208964.PA3206 208964.PA2686 189 0 78 220
208964.PA3206 208964.PA4101 189 0 78 220
208964.PA3206 208964.PA1799 189 0 78 220
208964.PA3206 208964.PA1021 182 0 0 181
208964.PA3206 208964.PA5016 200 0 0 200
208964.PA3206 208964.PA2809 189 0 78 220
208964.PA3206 208964.PA0756 189 0 78 220
208964.PA3206 208964.PA1437 189 0 78 220
208964.PA3206 208964.PA1240 182 0 0 181
208964.PA3206 208964.PA2177 196 0 62 213
208964.PA3206 208964.PA0267 178 0 49 184
208964.PA3206 208964.PA4885 189 0 78 220
208964.PA3206 208964.PA4378 0 154 53 164
208964.PA3206 208964.PA4983 189 0 78 220
208964.PA3206 208964.PA5200 189 0 78 220
208964.PA3206 208964.PA5007 0 154 53 164
208964.PA3206 208964.PA0600 119 0 121 192
208964.PA3206 208964.PA3704 106 0 95 156
208964.PA3206 208964.PA1821 182 0 0 181
208964.PA3206 208964.PA3810 0 154 55 166
208964.PA3206 208964.PA2137 236 0 103 285
208964.PA3206 208964.PA1737 182 0 46 186
208964.PA3206 208964.PA3192 189 0 78 220
208964.PA3206 208964.PA2786 196 0 62 213
208964.PA3206 208964.PA0928 106 0 136 194
208964.PA3206 208964.PA5360 189 0 78 220
208964.PA3206 208964.PA4032 189 0 78 220
208964.PA3206 208964.PA2841 182 0 0 181
208964.PA3206 208964.PA1637 189 0 78 220
208964.PA3206 208964.PA1748 182 0 0 181
208964.PA3206 208964.PA4330 182 0 0 181
208964.PA3206 208964.PA1396 167 0 0 167
208964.PA3206 208964.PA3946 106 0 104 164
208964.PA3206 208964.PA3271 196 0 120 262
208964.PA3206 208964.PA2013 182 0 0 181
208964.PA3206 208964.PA4670 134 0 74 163
208964.PA3206 208964.PA4117 281 0 0 281
208964.PA3206 208964.PA3591 182 0 0 181
208964.PA3206 208964.PA0408 189 0 78 220
208964.PA3206 208964.PA1611 162 0 95 209
208964.PA3206 208964.PA1157 189 0 78 220
208964.PA3206 208964.PA4776 189 0 78 220
208964.PA3206 208964.PA1992 260 0 135 332
208964.PA3206 208964.PA4761 0 154 55 166
208964.PA3206 208964.PA3014 182 0 46 186
208964.PA3206 208964.PA1946 347 0 78 372
208964.PA3206 208964.PA4152 238 0 0 237
208964.PA3206 208964.PA4998 0 154 53 164
208964.PA3206 208964.PA1629 182 0 0 181
208964.PA3206 208964.PA2479 189 0 78 220
208964.PA3206 208964.PA3415 200 0 0 200
208964.PA3206 208964.PA0179 189 0 78 220
208964.PA3206 208964.PA1179 189 0 78 220
208964.PA3206 208964.PA4732 164 0 0 163
208964.PA3206 208964.PA1596 78 154 0 186
208964.PA3206 208964.PA2767 182 0 0 181
208964.PA3206 208964.PA5364 181 0 74 209
208964.PA3206 208964.PA0533 200 0 61 216
208964.PA3206 208964.PA0745 182 0 0 181
208964.PA3206 208964.PA2657 189 0 78 220
208964.PA3206 208964.PA4381 189 0 78 220
208964.PA3206 208964.PA4112 106 0 132 190
208964.PA3206 208964.PA4980 182 0 0 181
208964.PA3208 208964.PA3860 323 0 0 323
208964.PA3208 208964.PA4198 323 0 0 323
208964.PA3208 208964.PA2424 323 0 0 323
208964.PA3208 208964.PA2893 323 0 0 323
208964.PA3208 208964.PA1215 323 0 0 323
208964.PA3208 208964.PA4054 199 0 0 199
208964.PA3208 208964.PA2557 323 0 0 323
208964.PA3208 208964.PA3924 323 0 0 323
208964.PA3208 208964.PA5240 175 0 0 175
208964.PA3208 208964.PA3299 323 0 0 323
208964.PA3208 208964.PA3300 323 0 0 323
208964.PA3209 208964.PA4054 199 0 0 199
208964.PA3209 208964.PA3998 194 0 0 194
208964.PA3210 208964.PA0016 700 0 358 799
208964.PA3210 208964.PA3739 700 0 421 818
208964.PA3211 208964.PA4193 0 360 0 360
208964.PA3211 208964.PA3890 0 360 0 360
208964.PA3211 208964.PA5103 0 360 0 360
208964.PA3211 208964.PA0302 0 360 0 360
208964.PA3211 208964.PA3236 0 360 0 360
208964.PA3211 208964.PA2397 0 360 0 360
208964.PA3211 208964.PA0603 0 360 0 360
208964.PA3211 208964.PA4453 0 800 0 800
208964.PA3211 208964.PA5377 0 360 0 360
208964.PA3211 208964.PA0890 0 360 0 360
208964.PA3211 208964.PA4496 0 360 0 360
208964.PA3211 208964.PA3187 0 360 0 360
208964.PA3211 208964.PA3383 0 360 0 360
208964.PA3211 208964.PA0889 0 360 0 360
208964.PA3211 208964.PA1257 0 360 0 360
208964.PA3211 208964.PA4500 0 360 0 360
208964.PA3211 208964.PA1811 0 360 0 360
208964.PA3211 208964.PA5230 0 360 0 360
208964.PA3211 208964.PA3888 0 360 0 360
208964.PA3211 208964.PA1113 334 0 0 334
208964.PA3211 208964.PA5096 0 360 0 360
208964.PA3211 208964.PA5231 0 360 0 360
208964.PA3211 208964.PA5095 0 360 0 360
208964.PA3211 208964.PA2797 493 0 0 493
208964.PA3211 208964.PA5450 0 360 0 360
208964.PA3211 208964.PA4997 334 0 0 334
208964.PA3211 208964.PA4194 0 360 0 360
208964.PA3211 208964.PA3313 0 360 0 360
208964.PA3211 208964.PA0280 0 360 0 360
208964.PA3211 208964.PA3347 493 0 0 493
208964.PA3211 208964.PA4223 334 0 0 334
208964.PA3211 208964.PA2409 0 360 0 360
208964.PA3211 208964.PA0206 0 360 0 360
208964.PA3211 208964.PA4455 0 900 0 900
208964.PA3211 208964.PA5388 0 360 0 360
208964.PA3211 208964.PA4454 686 800 173 943
208964.PA3211 208964.PA4461 0 360 0 360
208964.PA3211 208964.PA2925 0 360 0 360
208964.PA3211 208964.PA3538 0 360 0 360
208964.PA3211 208964.PA0030 0 360 0 360
208964.PA3211 208964.PA3213 596 800 167 926
208964.PA3211 208964.PA5154 0 360 0 360
208964.PA3211 208964.PA0326 0 360 0 360
208964.PA3211 208964.PA5451 0 360 0 360
208964.PA3211 208964.PA4502 0 360 0 360
208964.PA3211 208964.PA4497 0 360 0 360
208964.PA3211 208964.PA5155 0 360 0 360
208964.PA3211 208964.PA3212 581 800 151 922
208964.PA3211 208964.PA5376 0 360 0 360
208964.PA3211 208964.PA2341 0 360 0 360
208964.PA3211 208964.PA5378 0 360 0 360
208964.PA3211 208964.PA3607 0 360 0 360
208964.PA3211 208964.PA2678 0 360 0 360
208964.PA3211 208964.PA5075 0 360 0 360
208964.PA3211 208964.PA3254 0 360 0 360
208964.PA3211 208964.PA5317 0 360 0 360
208964.PA3211 208964.PA4222 334 0 0 334
208964.PA3211 208964.PA2058 0 360 0 360
208964.PA3211 208964.PA2811 0 360 0 360
208964.PA3211 208964.PA4452 493 800 0 894
208964.PA3211 208964.PA3228 334 0 0 334
208964.PA3211 208964.PA0860 334 0 0 334
208964.PA3211 208964.PA2202 0 360 0 360
208964.PA3211 208964.PA1810 0 360 0 360
208964.PA3211 208964.PA2408 0 360 0 360
208964.PA3211 208964.PA2924 0 360 0 360
208964.PA3211 208964.PA0313 0 360 0 360
208964.PA3211 208964.PA5500 0 360 0 360
208964.PA3211 208964.PA5501 0 360 0 360
208964.PA3211 208964.PA3828 0 360 0 360
208964.PA3211 208964.PA3889 0 360 0 360
